Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2023 Land Rover Defender X-Dynamic SE,"$64,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","14,421 mi."
2023 Toyota Tundra Hybrid TRD Pro,"$67,998",Sheehy Toyota of Stafford,Automatic,Four-Wheel Drive,Hybrid,4.1,"1,443 reviews","Stafford, VA (67 mi.)","18,412 mi."
2024 Toyota Tundra Hybrid 1794 Edition,"$64,677",Faulkner INFINITI of Mechanicsburg,Automatic,Four-Wheel Drive,Hybrid,4.7,57 reviews,"Mechanicsburg, PA (72 mi.)","8,026 mi."
2021 Jeep Wrangler Unlimited 4xe Unlimited Rubicon 4x4,"$41,256",David Dodge Chrysler Jeep RAM,Automatic,Four-Wheel Drive,Hybrid,4.9,"5,144 reviews","Glen Mills, PA (75 mi.)","28,476 mi."
2023 Land Rover Discovery S R-Dynamic,"$59,995",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","10,395 mi."
2023 Land Rover Discovery Metropolitan Edition,"$61,995",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","3,942 mi."
2018 Ford F-150 Raptor,"$40,662",Al Packer Ford,Automatic,Four-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","90,877 mi."
2023 Land Rover Defender SE,"$75,575",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","5,683 mi."
2022 Land Rover Defender X-Dynamic HSE,"$65,585",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","25,538 mi."
2023 Land Rover Discovery S R-Dynamic,"$59,198",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","9,501 mi."
2020 Audi Q5 e Premium Plus,"$31,998",CarMax Rochester,Automatic,Four-Wheel Drive,Hybrid,0,6 reviews,N/A,"25,558 mi."
2022 Jeep Grand Cherokee 4xe Trailhawk,"$44,998",CarMax Phoenix-Gilbert,Automatic,Four-Wheel Drive,Hybrid,0,13 reviews,N/A,"15,163 mi."
2024 Land Rover Defender S,"$76,575",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","4,326 mi."
2023 Land Rover Defender First Edition,"$67,980",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","8,857 mi."
2023 Land Rover Defender X,"$87,950",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","5,780 mi."
2021 Volvo XC90 Recharge Plug-In Hybrid T8 Inscription Expression,"$46,998",CarMax Dulles,Automatic,Four-Wheel Drive,Hybrid,0,26 reviews,"Sterling, VA (44 mi.)","24,812 mi."
2021 Ford F-150 King Ranch,"$47,400",Jerry's Leesburg Ford,Automatic,Four-Wheel Drive,Hybrid,4.5,341 reviews,"Leesburg, VA (48 mi.)","54,860 mi."
2023 Land Rover Defender X-Dynamic SE,"$75,900",Jaguar Land Rover Chantilly,Automatic,Four-Wheel Drive,Hybrid,4.4,426 reviews,"Chantilly, VA (48 mi.)","5,451 mi."
2023 Land Rover Defender SE,"$74,189",Jaguar Land Rover Chantilly,Automatic,Four-Wheel Drive,Hybrid,4.4,426 reviews,"Chantilly, VA (48 mi.)","1,590 mi."
2023 Ford F-150 XLT,"$49,550",Pohanka Lexus,Automatic,Four-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","9,858 mi."
2024 Toyota Sequoia Limited,"$74,900",Pohanka Lexus,Automatic,Four-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","8,469 mi."
2023 Jeep Wrangler 4xe Rubicon,"$43,900",Lindsay Chrysler Dodge Jeep Ram,Automatic,Four-Wheel Drive,Hybrid,4.7,"1,761 reviews","Manassas, VA (53 mi.)","4,421 mi."
2023 Toyota Tundra Hybrid 1794 Edition,"$58,972",Miller Toyota,Automatic,Four-Wheel Drive,Hybrid,4.6,831 reviews,"Manassas, VA (55 mi.)","8,316 mi."
2024 Land Rover Discovery Dynamic SE,"$76,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","8,775 mi."
2023 Land Rover Defender SE,"$72,999",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","9,406 mi."
2023 Land Rover Defender X-Dynamic SE,"$72,495",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","13,660 mi."
2021 Land Rover Defender X,"$65,995",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","16,718 mi."
2020 Land Rover Range Rover HSE,"$53,995",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","30,114 mi."
2021 Land Rover Range Rover Westminster,"$65,495",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","21,380 mi."
2018 Ford F-150 Raptor,"$40,662",Al Packer Ford,Automatic,Four-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","90,877 mi."
2023 Toyota Tundra Hybrid Capstone,"$66,490",Antwerpen Toyota,Automatic,Four-Wheel Drive,Hybrid,4.5,"1,419 reviews","Clarksville, MD (15 mi.)","7,001 mi."
2023 Jeep Grand Cherokee 4xe Overland,"$51,000",Ourisman Jeep,Automatic,Four-Wheel Drive,Hybrid,3.5,31 reviews,"Bethesda, MD (29 mi.)","6,901 mi."
2023 Toyota Sequoia SR5/LIMITED/PLATINUM/TRD PRO/CAPSTONE,"$79,995",Virginia Auto Trader Co.,Automatic,Four-Wheel Drive,Hybrid,2.4,60 reviews,"Arlington, VA (33 mi.)","5,593 mi."
2022 Jeep Grand Cherokee 4xe,"$38,998",CarMax Live Oak,Automatic,Four-Wheel Drive,Hybrid,0,4 reviews,N/A,"14,930 mi."
2021 Jeep Wrangler Unlimited 4xe Unlimited Rubicon,"$40,998",CarMax Waukesha,Automatic,Four-Wheel Drive,Hybrid,0,1 review,N/A,"30,651 mi."
2024 Toyota Land Cruiser Base,"$66,000",Koons Tysons Toyota,Automatic,Four-Wheel Drive,Hybrid,4.7,"2,443 reviews","Vienna, VA (37 mi.)",374 mi.
2024 Land Rover Range Rover Sport Dynamic SE,"$91,225",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","4,876 mi."
2024 Land Rover Range Rover Sport SE,"$87,175",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","5,929 mi."
2021 Ford F-150 Lariat,"$46,000",Malloy Ford of Alexandria,Automatic,Four-Wheel Drive,Hybrid,2.5,665 reviews,"Alexandria, VA (39 mi.)","27,444 mi."
2023 Ford F-150 XLT,"$46,000",Waldorf Ford,Automatic,Four-Wheel Drive,Hybrid,4.3,"1,144 reviews","Waldorf, MD (43 mi.)",218 mi.
2024 Toyota Land Cruiser Base,"$64,449",BMW of Sterling,Automatic,Four-Wheel Drive,Hybrid,3.6,"1,140 reviews","Sterling, VA (44 mi.)",926 mi.
2023 Ford F-150 Lariat,"$53,988",Ted Britt Ford - We Will Buy Your Car,Automatic,Four-Wheel Drive,Hybrid,0,308 reviews,"Fairfax, VA (44 mi.)","13,248 mi."
2023 Ford F-150 Platinum,"$62,990",Susquehanna Ford,Automatic,Four-Wheel Drive,Hybrid,0,2 reviews,"Willow Street, PA (53 mi.)","21,832 mi."
2023 Ford F-150 Platinum,"$61,500",Preston Ford Lincoln Hyundai Nissan,Automatic,Four-Wheel Drive,Hybrid,0,565 reviews,"Hurlock, MD (57 mi.)","10,424 mi."
2021 Ford F-150 King Ranch,"$42,334",Whitmoyer Auto Group,Automatic,Four-Wheel Drive,Hybrid,4.7,308 reviews,"Mount Joy, PA (62 mi.)","71,051 mi."
2023 Land Rover Defender X,"$85,150",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","10,891 mi."
2024 Land Rover Defender S,"$69,419",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","9,160 mi."
2024 Land Rover Range Rover Velar Dynamic HSE,"$72,821",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","9,391 mi."
2024 Jeep Grand Cherokee 4xe Base 4xe,"$38,000",Faulkner Subaru of Mechanicsburg,Automatic,Four-Wheel Drive,Hybrid,4.5,380 reviews,"Mechanicsburg, PA (72 mi.)","5,327 mi."
2021 RAM 1500 Limited,"$50,082",Faulkner Volkswagen,Automatic,Four-Wheel Drive,Hybrid,4,313 reviews,"Mechanicsburg, PA (72 mi.)","20,546 mi."
2024 Jeep Wrangler 4xe Sport S,"$40,500",Faulkner Chrysler Dodge Jeep Ram Fiat,Automatic,Four-Wheel Drive,Hybrid,4.4,644 reviews,"Mechanicsburg, PA (72 mi.)","10,500 mi."
2023 Jeep Grand Cherokee 4xe Trailhawk,"$50,434",David Dodge Chrysler Jeep RAM,Automatic,Four-Wheel Drive,Hybrid,4.9,"5,144 reviews","Glen Mills, PA (75 mi.)","4,475 mi."
2018 Ford F-150 Raptor,"$40,662",Al Packer Ford,Automatic,Four-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","90,877 mi."
2023 Jeep Grand Cherokee 4xe Base,"$38,998",Jones Preowned Superstore,Automatic,Four-Wheel Drive,Hybrid,3.2,733 reviews,"Fallston, MD (25 mi.)","12,966 mi."
2023 Land Rover Discovery Metropolitan Edition,"$63,655",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","5,658 mi."
2023 Land Rover Discovery Metropolitan Edition,"$64,950",Jaguar Land Rover Tysons Corner,Automatic,Four-Wheel Drive,Hybrid,4.6,"1,091 reviews","Vienna, VA (38 mi.)","3,609 mi."
2023 Jeep Wrangler 4xe Unlimited Sahara,"$41,998",CarMax Escondido,Automatic,Four-Wheel Drive,Hybrid,0,6 reviews,N/A,"26,112 mi."
2021 Toyota RAV4 Prime XSE,"$45,998",CarMax Nashville,Automatic,Four-Wheel Drive,Hybrid,0,17 reviews,N/A,"18,355 mi."
2021 Ford F-150 Platinum,"$46,800",Malloy Ford of Alexandria,Automatic,Four-Wheel Drive,Hybrid,2.5,665 reviews,"Alexandria, VA (39 mi.)","44,985 mi."
2021 Volvo XC90 Recharge Plug-In Hybrid T8 Inscription Expression,"$41,998",CarMax Dulles,Automatic,Four-Wheel Drive,Hybrid,0,26 reviews,"Sterling, VA (44 mi.)","32,683 mi."
2024 Toyota Sequoia Limited,"$73,000",Pohanka Chevrolet,Automatic,Four-Wheel Drive,Hybrid,4.2,496 reviews,"Chantilly, VA (47 mi.)","14,575 mi."
2022 Ford F-150 Limited,"$51,997",Ted Britt Ford Lincoln of Chantilly,Automatic,Four-Wheel Drive,Hybrid,2.9,"1,277 reviews","Chantilly, VA (48 mi.)","36,828 mi."
2024 Land Rover Range Rover Sport SE,"$88,590",Jaguar Land Rover Chantilly,Automatic,Four-Wheel Drive,Hybrid,4.4,426 reviews,"Chantilly, VA (48 mi.)","3,315 mi."
2022 Land Rover Range Rover Sport HSE Silver Edition,"$55,900",Jaguar Land Rover Chantilly,Automatic,Four-Wheel Drive,Hybrid,4.4,426 reviews,"Chantilly, VA (48 mi.)","30,633 mi."
2022 Land Rover Range Rover Sport HST,"$60,275",Jaguar Land Rover Chantilly,Automatic,Four-Wheel Drive,Hybrid,4.4,426 reviews,"Chantilly, VA (48 mi.)","35,110 mi."
2023 Jeep Wrangler 4xe Sahara,"$43,990",Susquehanna Ford,Automatic,Four-Wheel Drive,Hybrid,0,2 reviews,"Willow Street, PA (53 mi.)","29,005 mi."
2021 Jeep Wrangler Unlimited 4xe Rubicon,"$39,900",Lindsay Chrysler Dodge Jeep Ram,Automatic,Four-Wheel Drive,Hybrid,4.7,"1,761 reviews","Manassas, VA (53 mi.)","14,450 mi."
2024 Land Rover Defender S,"$69,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","9,532 mi."
2021 Land Rover Range Rover Sport HSE Silver Edition,"$47,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","61,920 mi."
2022 Land Rover Range Rover Sport HSE Silver Edition,"$54,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","42,855 mi."
2023 Land Rover Defender X-Dynamic SE,"$72,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","6,170 mi."
2024 Jeep Wrangler 4xe Sport,"$45,500",Nucar Chevrolet of New Castle,Automatic,Four-Wheel Drive,Hybrid,2.6,604 reviews,"New Castle, DE (66 mi.)","7,127 mi."
2024 Toyota Tundra Hybrid TRD Pro,"$69,671",Faulkner Toyota of Harrisburg,Automatic,Four-Wheel Drive,Hybrid,4.5,322 reviews,"Harrisburg, PA (71 mi.)","4,761 mi."
2020 Land Rover Range Rover HSE,"$53,995",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","28,803 mi."
2022 Land Rover Range Rover Sport HSE Silver Edition,"$61,495",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","28,463 mi."
2018 Ford F-150 Raptor,"$40,662",Al Packer Ford,Automatic,Four-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","90,877 mi."
2023 Toyota Tundra Hybrid 1794 Edition,"$54,991",Sheehy Toyota of Laurel,Automatic,Four-Wheel Drive,Hybrid,3.3,126 reviews,"Laurel, MD (11 mi.)","30,045 mi."
2022 Toyota Tundra Hybrid Platinum,"$54,990",Jones Used Cars,Automatic,Four-Wheel Drive,Hybrid,3.2,223 reviews,"Bel Air, MD (25 mi.)","28,994 mi."
2024 Toyota Tundra Hybrid Platinum,"$59,490",DARCARS 355 Toyota Rockville,Automatic,Four-Wheel Drive,Hybrid,2.7,287 reviews,"Rockville, MD (28 mi.)","12,335 mi."
2023 BMW X5 PHEV XDrive45e,"$50,998",CarMax Reno,Automatic,Four-Wheel Drive,Hybrid,0,8 reviews,N/A,"31,830 mi."
2022 Audi Q5 e S-Line Premium,"$38,998",CarMax South Boulevard,Automatic,Four-Wheel Drive,Hybrid,0,12 reviews,N/A,"7,510 mi."
2024 Dodge Hornet R/T,"$31,998",CarMax Gaithersburg,Automatic,Four-Wheel Drive,Hybrid,0,10 reviews,"Gaithersburg, MD (28 mi.)","7,225 mi."
2023 Toyota Tundra Hybrid TRD Pro,"$62,500",Koons Toyota Of Westminster,Automatic,Four-Wheel Drive,Hybrid,4.6,867 reviews,"Westminster, MD (29 mi.)","10,206 mi."
2023 Toyota Tundra Hybrid 1794 Edition,"$52,999",Koons Tysons Chrysler Dodge Jeep RAM,Automatic,Four-Wheel Drive,Hybrid,3.7,984 reviews,"Vienna, VA (38 mi.)","19,593 mi."
2024 Ford F-150 XLT,"$52,900",Malloy Ford of Alexandria,Automatic,Four-Wheel Drive,Hybrid,2.5,665 reviews,"Alexandria, VA (39 mi.)","2,643 mi."
2021 Ford F-150 Platinum,"$48,000",Malloy Ford of Alexandria,Automatic,Four-Wheel Drive,Hybrid,2.5,665 reviews,"Alexandria, VA (39 mi.)","50,549 mi."
2021 Jeep Wrangler Unlimited Rubicon,"$34,966",Ourisman Volvo Audi of Frederick,Automatic,Four-Wheel Drive,Hybrid,3.5,142 reviews,"Frederick, MD (41 mi.)","63,281 mi."
2021 Jeep Wrangler Unlimited 4xe Rubicon,"$39,800",Waldorf Dodge Ram,Automatic,Four-Wheel Drive,Hybrid,4.6,175 reviews,"Waldorf, MD (43 mi.)","15,857 mi."
2022 Ford F-150 Lariat,"$44,498",Ted Britt Ford - We Will Buy Your Car,Automatic,Four-Wheel Drive,Hybrid,0,308 reviews,"Fairfax, VA (44 mi.)","39,389 mi."
2023 Ford F-150 XLT,"$46,890",Ted Britt Ford - We Will Buy Your Car,Automatic,Four-Wheel Drive,Hybrid,0,308 reviews,"Fairfax, VA (44 mi.)","20,311 mi."
2021 BMW X3 PHEV xDrive30e,"$38,998",CarMax Dulles,Automatic,Four-Wheel Drive,Hybrid,0,26 reviews,"Sterling, VA (44 mi.)","15,316 mi."
2022 Ford Explorer Platinum,"$43,497",Ted Britt Ford Lincoln of Chantilly,Automatic,Four-Wheel Drive,Hybrid,2.9,"1,277 reviews","Chantilly, VA (48 mi.)","21,976 mi."
2020 Land Rover Range Rover HSE,"$49,995",Land Rover Wilmington,Automatic,Four-Wheel Drive,Hybrid,4.9,133 reviews,"Wilmington, DE (65 mi.)","35,697 mi."
2024 Toyota Tundra Hybrid 1794 Edition,"$59,495",Budget Car Sales,Automatic,Four-Wheel Drive,Hybrid,4.9,422 reviews,"Middletown, PA (67 mi.)","11,812 mi."
2024 Jeep Wrangler 4xe Sport,"$51,900",Parsons Opequon Motors,Automatic,Four-Wheel Drive,Hybrid,0,15 reviews,"Martinsburg, WV (70 mi.)","3,782 mi."
2021 Ford F-150 Limited,"$58,990","L. B. Smith Ford Lincoln, Inc.",Automatic,Four-Wheel Drive,Hybrid,5,"2,653 reviews","Lemoyne, PA (71 mi.)","12,665 mi."
2022 Jeep Wagoneer Series II,"$42,995",Del Toyota,Automatic,Four-Wheel Drive,Hybrid,4.7,"6,641 reviews","Thorndale, PA (72 mi.)","64,719 mi."
2024 Land Rover Range Rover Sport Dynamic SE,"$99,495",Jaguar Land Rover West Chester,Automatic,Four-Wheel Drive,Hybrid,0,47 reviews,"West Chester, PA (75 mi.)","3,289 mi."
2018 Ford F-150 Raptor,"$40,662",Al Packer Ford,Automatic,Four-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","90,877 mi."
2024 Jeep Wrangler 4xe Rubicon,"$50,000",Heritage Toyota Owings Mills,Automatic,Four-Wheel Drive,Hybrid,4.7,"1,346 reviews","Owings Mills, MD (13 mi.)","3,682 mi."
2012 Chevrolet Silverado 1500 Base,"$16,991",AutoNation Chevrolet Laurel,Automatic,Four-Wheel Drive,Hybrid,4.5,714 reviews,"Laurel, MD (14 mi.)","96,206 mi."
2019 Mitsubishi Outlander PHEV GT,"$20,998",CarMax White Marsh,Automatic,Four-Wheel Drive,Hybrid,0,34 reviews,"White Marsh, MD (16 mi.)","55,705 mi."
2023 BMW X5 PHEV XDrive45e,"$41,998",CarMax Springfield,Automatic,Four-Wheel Drive,Hybrid,0,0 reviews,N/A,"49,914 mi."
2021 Jeep Wrangler Unlimited 4xe Unlimited Rubicon,"$40,998",CarMax Puyallup,Automatic,Four-Wheel Drive,Hybrid,0,5 reviews,N/A,"15,540 mi."
