Car Name,Price,Dealer Name,Transmission Type,Drivetrain,Fuel Type,Rating,Reviews,Location,Mileage
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2021 Toyota RAV4 Hybrid XLE,"$30,000",Heritage Volkswagen Catonsville,CVT,All-Wheel Drive,Hybrid,4.6,785 reviews,"Catonsville, MD (6 mi.)","43,499 mi."
2021 Toyota Venza Limited,"$30,000",Heritage Toyota Owings Mills,CVT,All-Wheel Drive,Hybrid,4.7,"1,346 reviews","Owings Mills, MD (13 mi.)","57,355 mi."
2024 Toyota Grand Highlander Limited,"$56,350",Len Stoler Lexus,CVT,All-Wheel Drive,Hybrid,4.9,429 reviews,"Owings Mills, MD (16 mi.)","21,020 mi."
2021 Lexus NX 300h 300H,"$34,800",DARCARS Lexus Of Silver Spring,CVT,All-Wheel Drive,Hybrid,4.6,"1,787 reviews","Silver Spring, MD (20 mi.)","29,725 mi."
2021 Lexus NX 300h 300H,"$28,643",DARCARS Lexus Of Silver Spring,CVT,All-Wheel Drive,Hybrid,4.6,"1,787 reviews","Silver Spring, MD (20 mi.)","91,121 mi."
2020 Lexus RX 450h Base,"$38,000",Koons Annapolis Toyota,CVT,All-Wheel Drive,Hybrid,4.5,"1,146 reviews","Annapolis, MD (21 mi.)","29,873 mi."
2024 Toyota RAV4 Prime SE,"$45,448",BMW of Rockville,CVT,All-Wheel Drive,Hybrid,4.6,"2,722 reviews","Rockville, MD (27 mi.)",692 mi.
2021 Lexus NX 300h AWD,"$35,995",Rosenthal Acura,CVT,All-Wheel Drive,Hybrid,4.2,295 reviews,"Gaithersburg, MD (30 mi.)","29,157 mi."
2020 Lexus NX 300h Base,"$30,499",King Volkswagen,CVT,All-Wheel Drive,Hybrid,3.7,205 reviews,"Gaithersburg, MD (30 mi.)","53,040 mi."
2024 Lexus TX 550h+ Luxury,"$90,000",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","3,239 mi."
2024 Lexus TX 550h+ Luxury,"$91,000",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","2,077 mi."
2024 Toyota Grand Highlander Hybrid LIMITED,"$59,500",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","7,351 mi."
2024 Toyota RAV4 Prime XSE,"$49,300",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)",131 mi.
2022 Lexus NX 450h+ Luxury,"$50,700",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","32,141 mi."
2021 Lexus UX 250h Base,"$31,777",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","27,320 mi."
2023 Toyota Venza LE,"$32,881",Honda of Chantilly,CVT,All-Wheel Drive,Hybrid,4.3,702 reviews,"Chantilly, VA (48 mi.)","11,795 mi."
2007 Lexus RX 400h Base (CVT),"$7,999",Alternative Motor Group,CVT,All-Wheel Drive,Hybrid,0,3 reviews,"Chantilly, VA (50 mi.)","130,047 mi."
2014 Subaru XV Crosstrek Hybrid 2.0i Hybrid Touring,"$9,995",Leonardtown Ford,CVT,All-Wheel Drive,Hybrid,4.9,154 reviews,"Leonardtown, MD (65 mi.)","146,490 mi."
2014 Subaru XV Crosstrek Hybrid Base,"$9,995",JNM Auto Group,CVT,All-Wheel Drive,Hybrid,2.8,48 reviews,"Warrenton, VA (71 mi.)","127,644 mi."
2023 Toyota RAV4 Hybrid Limited,"$38,600",CMA's Chevrolet of Martinsburg,CVT,All-Wheel Drive,Hybrid,0,66 reviews,"Martinsburg, WV (72 mi.)","23,351 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2021 Honda CR-V Hybrid Touring,"$28,495",Norris Auto Group,CVT,All-Wheel Drive,Hybrid,4.6,719 reviews,"Baltimore, MD (10 mi.)","41,600 mi."
2024 Honda CR-V Hybrid Sport-L,"$35,900",Sport Honda,CVT,All-Wheel Drive,Hybrid,4.9,594 reviews,"Silver Spring, MD (19 mi.)","6,733 mi."
2021 Honda CR-V Hybrid Touring,"$29,500",Sport Honda,CVT,All-Wheel Drive,Hybrid,4.9,594 reviews,"Silver Spring, MD (19 mi.)","35,993 mi."
2023 Toyota RAV4 Prime XSE,"$42,300",DARCARS Lexus Of Silver Spring,CVT,All-Wheel Drive,Hybrid,4.6,"1,787 reviews","Silver Spring, MD (20 mi.)","31,181 mi."
2021 Toyota Highlander Hybrid XLE,"$38,000",Ourisman Toyota 40,CVT,All-Wheel Drive,Hybrid,4.6,430 reviews,"Edgewood, MD (23 mi.)","38,198 mi."
2024 Toyota RAV4 Hybrid XLE,"$36,495",Alexandria Toyota,CVT,All-Wheel Drive,Hybrid,4.5,601 reviews,"Alexandria, VA (35 mi.)","5,935 mi."
2021 Toyota RAV4 Hybrid XLE,"$27,795",Alexandria Toyota,CVT,All-Wheel Drive,Hybrid,4.5,601 reviews,"Alexandria, VA (35 mi.)","58,810 mi."
2023 Honda CR-V Hybrid Sport,"$32,250",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","27,820 mi."
2021 Honda CR-V Hybrid Touring,"$28,500",Ourisman Honda of Tysons Corner,CVT,All-Wheel Drive,Hybrid,3.7,529 reviews,"Vienna, VA (38 mi.)","46,772 mi."
2024 Toyota Highlander Hybrid Platinum,"$55,000",Bill Page Honda,CVT,All-Wheel Drive,Hybrid,4.6,"1,718 reviews","Falls Church, VA (38 mi.)","30,507 mi."
2020 Ford Escape Titanium Hybrid,"$20,500",Waldorf Ford,CVT,All-Wheel Drive,Hybrid,4.3,"1,144 reviews","Waldorf, MD (43 mi.)","60,551 mi."
2021 Ford Escape Titanium Hybrid,"$24,000",Waldorf Ford,CVT,All-Wheel Drive,Hybrid,4.3,"1,144 reviews","Waldorf, MD (43 mi.)","37,299 mi."
2021 Toyota Sienna XSE 7 Passenger,"$34,000",Waldorf Toyota,CVT,All-Wheel Drive,Hybrid,4.8,"1,248 reviews","Waldorf, MD (44 mi.)","94,933 mi."
2021 Toyota Highlander Hybrid Platinum,"$46,977",Lindsay Volkswagen of Dulles,CVT,All-Wheel Drive,Hybrid,4.8,"2,066 reviews","Sterling, VA (44 mi.)","20,719 mi."
2022 Ford Escape Titanium Hybrid,"$27,095",Ted Britt Ford Lincoln of Chantilly,CVT,All-Wheel Drive,Hybrid,2.9,"1,278 reviews","Chantilly, VA (48 mi.)","33,403 mi."
2024 Lexus UX 250h F SPORT Handling,"$45,900",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","1,484 mi."
2020 Lexus UX 250h F Sport,"$29,300",Lindsay Chrysler Dodge Jeep Ram,CVT,All-Wheel Drive,Hybrid,4.7,"1,761 reviews","Manassas, VA (53 mi.)","20,701 mi."
2024 Toyota RAV4 Hybrid XSE,"$41,500",Sheehy Toyota of Stafford,CVT,All-Wheel Drive,Hybrid,4.1,"1,443 reviews","Stafford, VA (67 mi.)","8,592 mi."
2021 Honda CR-V Hybrid EX,"$25,761",Chambersburg Hyundai,CVT,All-Wheel Drive,Hybrid,0,2 reviews,"Chambersburg, PA (68 mi.)","55,089 mi."
2010 Lexus RX 450h Base,"$10,990",I-Deal Cars LLC CampHill,CVT,All-Wheel Drive,Hybrid,4.5,27 reviews,"Camp Hill, PA (70 mi.)","154,166 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2022 Toyota Highlander Hybrid Platinum,"$46,888",I.G. Burton Buick GMC of Glen Burnie,CVT,All-Wheel Drive,Hybrid,4.4,456 reviews,"Glen Burnie, MD (6 mi.)","41,022 mi."
2020 Toyota RAV4 Hybrid XLE,"$29,750",Sport Honda,CVT,All-Wheel Drive,Hybrid,4.9,594 reviews,"Silver Spring, MD (19 mi.)","19,351 mi."
2020 Ford Escape Titanium Hybrid,"$22,899",DARCARS Ford Kia Lanham,CVT,All-Wheel Drive,Hybrid,2.1,107 reviews,"Lanham, MD (22 mi.)","63,104 mi."
2020 Toyota Highlander Hybrid XLE,"$29,000",Ourisman Toyota 40,CVT,All-Wheel Drive,Hybrid,4.6,430 reviews,"Edgewood, MD (23 mi.)","99,149 mi."
2023 Toyota RAV4 Hybrid XLE,"$32,400",Ourisman Chrysler Dodge Jeep Ram of Bowie - Curbside Pick Up and Home Delivery Available,CVT,All-Wheel Drive,Hybrid,4.4,"1,011 reviews","Bowie, MD (23 mi.)","38,601 mi."
2022 Toyota RAV4 Hybrid XLE Premium,"$37,998",Jones Used Cars,CVT,All-Wheel Drive,Hybrid,3.2,223 reviews,"Bel Air, MD (25 mi.)","35,906 mi."
2021 Toyota Highlander Hybrid Platinum,"$40,500",Koons Toyota Of Westminster,CVT,All-Wheel Drive,Hybrid,4.6,868 reviews,"Westminster, MD (29 mi.)","63,890 mi."
2019 Toyota RAV4 Hybrid LE,"$21,000",Ourisman Honda of Tysons Corner,CVT,All-Wheel Drive,Hybrid,3.7,529 reviews,"Vienna, VA (38 mi.)","104,659 mi."
2024 Honda CR-V Hybrid Sport Touring,"$37,500",Ourisman Honda of Tysons Corner,CVT,All-Wheel Drive,Hybrid,3.7,529 reviews,"Vienna, VA (38 mi.)","20,470 mi."
2021 Ford Escape SE,"$21,500",Malloy Ford of Alexandria,CVT,All-Wheel Drive,Hybrid,2.5,665 reviews,"Alexandria, VA (39 mi.)","40,934 mi."
2019 Toyota RAV4 Hybrid SE,"$24,995",CarVault,CVT,All-Wheel Drive,Hybrid,3.9,28 reviews,"Waldorf, MD (44 mi.)","97,664 mi."
2018 Toyota RAV4 Hybrid Limited,"$24,358",Pohanka Chevrolet,CVT,All-Wheel Drive,Hybrid,4.2,497 reviews,"Chantilly, VA (47 mi.)","53,908 mi."
2022 Toyota RAV4 Hybrid XLE,"$33,500",Jerry's Leesburg Chevrolet,CVT,All-Wheel Drive,Hybrid,0,162 reviews,"Leesburg, VA (48 mi.)","41,447 mi."
2024 Honda CR-V Hybrid Sport-L,"$37,181",Honda of Chantilly,CVT,All-Wheel Drive,Hybrid,4.3,702 reviews,"Chantilly, VA (48 mi.)","11,889 mi."
2024 Toyota RAV4 Hybrid XLE,"$35,875",Safford Brown Mazda Chantilly,CVT,All-Wheel Drive,Hybrid,3.3,45 reviews,"Chantilly, VA (49 mi.)","5,605 mi."
2021 Ford Escape Titanium Hybrid,"$21,798",Hyundai of Chantilly,CVT,All-Wheel Drive,Hybrid,4,866 reviews,"Chantilly, VA (49 mi.)","56,565 mi."
2020 Toyota RAV4 Hybrid XLE,"$23,995",Imperial Auto LLC,CVT,All-Wheel Drive,Hybrid,3.7,58 reviews,"Manassas, VA (52 mi.)","68,088 mi."
2019 Toyota RAV4 Hybrid Limited,"$28,499",Younger Toyota,CVT,All-Wheel Drive,Hybrid,4.6,"2,096 reviews","Hagerstown, MD (60 mi.)","63,268 mi."
2021 Ford Escape Titanium,"$27,807",Sheridan Ford,CVT,All-Wheel Drive,Hybrid,3.9,524 reviews,"Wilmington, DE (65 mi.)","33,107 mi."
2020 Toyota RAV4 Hybrid XSE,"$31,500",Sheehy Toyota of Stafford,CVT,All-Wheel Drive,Hybrid,4.1,"1,443 reviews","Stafford, VA (67 mi.)","51,225 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2023 Toyota Corolla Hybrid LE,"$25,570",Safford Brown Toyota Glen Burnie,CVT,All-Wheel Drive,Hybrid,4.8,"2,764 reviews","Glen Burnie, MD (6 mi.)","20,115 mi."
2022 Toyota RAV4 Hybrid XLE,"$31,900",Heritage Toyota Catonsville,CVT,All-Wheel Drive,Hybrid,4.3,"1,798 reviews","Baltimore, MD (6 mi.)","39,943 mi."
2022 Toyota Highlander Hybrid XLE,"$39,997",King Kia Of Laurel,CVT,All-Wheel Drive,Hybrid,3.6,680 reviews,"Laurel, MD (14 mi.)","39,027 mi."
2024 Honda CR-V Hybrid Sport-L,"$36,500",Sport Honda,CVT,All-Wheel Drive,Hybrid,4.9,594 reviews,"Silver Spring, MD (19 mi.)","3,583 mi."
2023 Honda CR-V Hybrid Sport Touring,"$36,995",Jones Kia and Used Cars,CVT,All-Wheel Drive,Hybrid,3.1,193 reviews,"Fallston, MD (24 mi.)","21,032 mi."
2023 Toyota Sienna Platinum 7 Passenger,"$53,990",DARCARS 355 Toyota Rockville,CVT,All-Wheel Drive,Hybrid,2.7,287 reviews,"Rockville, MD (28 mi.)","18,518 mi."
2020 Honda CR-V Hybrid EX,"$17,999",Safford Brown Honda Arlington,CVT,All-Wheel Drive,Hybrid,4.3,889 reviews,"Arlington, VA (34 mi.)","167,281 mi."
2023 Honda CR-V Hybrid Sport,"$33,900",Safford Brown Honda Arlington,CVT,All-Wheel Drive,Hybrid,4.3,889 reviews,"Arlington, VA (34 mi.)","25,344 mi."
2020 Toyota Highlander Hybrid XLE,"$31,495",Alexandria Toyota,CVT,All-Wheel Drive,Hybrid,4.5,601 reviews,"Alexandria, VA (35 mi.)","83,133 mi."
2024 Toyota RAV4 Hybrid XLE,"$36,995",Alexandria Toyota,CVT,All-Wheel Drive,Hybrid,4.5,601 reviews,"Alexandria, VA (35 mi.)","16,446 mi."
2021 Lincoln Corsair Grand Touring,"$30,994",Stohlman Volkswagen of Tyson's Corner,CVT,All-Wheel Drive,Hybrid,4.5,"1,474 reviews","Vienna, VA (38 mi.)","50,371 mi."
2021 Toyota RAV4 Hybrid XLE,"$28,255",Stohlman Volkswagen of Tyson's Corner,CVT,All-Wheel Drive,Hybrid,4.5,"1,474 reviews","Vienna, VA (38 mi.)","50,778 mi."
2021 Toyota Venza LE,"$20,991",DARCARS Used Car Center,CVT,All-Wheel Drive,Hybrid,0,98 reviews,"Frederick, MD (43 mi.)","97,619 mi."
2023 Lexus UX 250h F SPORT Design,"$42,700",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","13,297 mi."
2023 Lexus UX 250h Base,"$36,900",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","8,208 mi."
2022 Lexus RX 450h Base,"$51,250",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","28,347 mi."
2022 Toyota Sienna Platinum 7 Passenger,"$46,984",Volvo Cars Hagerstown,CVT,All-Wheel Drive,Hybrid,0,1 review,"Hagerstown, MD (60 mi.)","50,685 mi."
2021 Toyota RAV4 Prime SE,"$34,522",New Holland Auto Group,CVT,All-Wheel Drive,Hybrid,4.1,457 reviews,"New Holland, PA (67 mi.)","50,555 mi."
2022 Toyota RAV4 Hybrid XLE Premium,"$33,500",Faulkner Subaru of Mechanicsburg,CVT,All-Wheel Drive,Hybrid,4.5,380 reviews,"Mechanicsburg, PA (72 mi.)","32,153 mi."
2020 Toyota Highlander Hybrid Limited Premium,"$32,000",Faulkner Volkswagen,CVT,All-Wheel Drive,Hybrid,4,313 reviews,"Mechanicsburg, PA (72 mi.)","91,683 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2021 Honda CR-V Hybrid Touring,"$26,992",I.G. Burton Subaru of Glen Burnie,CVT,All-Wheel Drive,Hybrid,4.4,125 reviews,"Glen Burnie, MD (6 mi.)","65,079 mi."
2020 Honda CR-V Hybrid Touring,"$23,450",Safford Brown Toyota Glen Burnie,CVT,All-Wheel Drive,Hybrid,4.8,"2,764 reviews","Glen Burnie, MD (6 mi.)","97,188 mi."
2022 Ford Escape SEL,"$23,987",Norris Auto Group,CVT,All-Wheel Drive,Hybrid,4.6,719 reviews,"Baltimore, MD (10 mi.)","15,728 mi."
2024 Toyota RAV4 Hybrid XLE,"$35,488",Bill Kidd's Toyota Volvo Cars,CVT,All-Wheel Drive,Hybrid,3.2,704 reviews,"Cockeysville, MD (17 mi.)","4,743 mi."
2020 Toyota RAV4 Hybrid SE,"$30,000",Ourisman Toyota 40,CVT,All-Wheel Drive,Hybrid,4.6,430 reviews,"Edgewood, MD (23 mi.)","53,449 mi."
2021 Toyota RAV4 Hybrid XLE,"$26,995",Jones Kia and Used Cars,CVT,All-Wheel Drive,Hybrid,3.1,193 reviews,"Fallston, MD (24 mi.)","79,019 mi."
2021 Toyota RAV4 Hybrid LE,"$30,480",Heritage Honda Bel Air,CVT,All-Wheel Drive,Hybrid,4.9,"4,469 reviews","Fallston, MD (24 mi.)","25,100 mi."
2024 Toyota RAV4 Hybrid XLE,"$35,996",Jones Preowned Superstore,CVT,All-Wheel Drive,Hybrid,3.2,733 reviews,"Fallston, MD (25 mi.)","5,443 mi."
2021 Toyota RAV4 Hybrid XLE,"$29,890",Superior Motors Company,CVT,All-Wheel Drive,Hybrid,0,15 reviews,"Bel Air, MD (25 mi.)","40,544 mi."
2021 Toyota RAV4 Hybrid XLE Premium,"$37,995",Jones Used Cars,CVT,All-Wheel Drive,Hybrid,3.2,223 reviews,"Bel Air, MD (25 mi.)","19,068 mi."
2024 Toyota Sienna XLE,"$50,000",Waldorf Toyota,CVT,All-Wheel Drive,Hybrid,4.8,"1,248 reviews","Waldorf, MD (44 mi.)","11,170 mi."
2019 Lexus RX 450h Base,"$33,981",Pohanka Acura,CVT,All-Wheel Drive,Hybrid,4.7,"1,743 reviews","Chantilly, VA (47 mi.)","52,724 mi."
2020 Lexus UX 250h F Sport,"$36,550",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","16,006 mi."
2019 Toyota Highlander Hybrid Limited,"$39,900",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","16,574 mi."
2019 Lexus RX 450h Base,"$40,900",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","57,541 mi."
2022 Lexus RX 450h F SPORT Handling,"$56,700",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","19,274 mi."
2021 Lexus UX 250h F Sport,"$29,200",Lindsay Chrysler Dodge Jeep Ram,CVT,All-Wheel Drive,Hybrid,4.7,"1,761 reviews","Manassas, VA (53 mi.)","39,900 mi."
2021 Toyota RAV4 Hybrid XLE,"$27,619",Chapman Ford Lancaster,CVT,All-Wheel Drive,Hybrid,4.9,"1,286 reviews","Lancaster, PA (61 mi.)","49,864 mi."
2017 Lexus RX 450h Base,"$26,595",Del Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"6,647 reviews","Thorndale, PA (72 mi.)","109,740 mi."
2016 Toyota Highlander Hybrid Limited,"$26,991",Team Toyota of Glen Mills,CVT,All-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","70,006 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2021 Toyota RAV4 Hybrid XSE,"$29,000",Heritage Toyota Catonsville,CVT,All-Wheel Drive,Hybrid,4.3,"1,798 reviews","Baltimore, MD (6 mi.)","75,686 mi."
2022 Ford Escape Titanium,"$23,997",Carhaven,CVT,All-Wheel Drive,Hybrid,2.9,112 reviews,"Millersville, MD (10 mi.)","40,175 mi."
2021 Honda CR-V Hybrid Touring,"$29,488",Anderson Honda,CVT,All-Wheel Drive,Hybrid,4.4,323 reviews,"Cockeysville, MD (16 mi.)","39,923 mi."
2019 Toyota RAV4 Hybrid SE,"$23,996",Jones Kia and Used Cars,CVT,All-Wheel Drive,Hybrid,3.1,193 reviews,"Fallston, MD (24 mi.)","105,958 mi."
2019 Toyota RAV4 Hybrid Limited,"$23,996",Jones Preowned Superstore,CVT,All-Wheel Drive,Hybrid,3.2,733 reviews,"Fallston, MD (25 mi.)","111,589 mi."
2022 Toyota RAV4 Hybrid SE,"$26,714",Keene Dodge Chrysler Jeep,CVT,All-Wheel Drive,Hybrid,3.6,181 reviews,"Jarrettsville, MD (28 mi.)","103,893 mi."
2024 Toyota RAV4 Hybrid XLE,"$34,490",DARCARS 355 Toyota Rockville,CVT,All-Wheel Drive,Hybrid,2.7,287 reviews,"Rockville, MD (28 mi.)","8,505 mi."
2021 Toyota Venza LE,"$28,700",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","26,135 mi."
2023 Toyota RAV4 Hybrid XSE,"$38,950",Koons Tysons Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"2,444 reviews","Vienna, VA (37 mi.)","29,429 mi."
2023 Lincoln Corsair Grand Touring,"$43,000",Waldorf Ford,CVT,All-Wheel Drive,Hybrid,4.3,"1,144 reviews","Waldorf, MD (43 mi.)","22,965 mi."
2020 Lexus RX 450h F Sport Performance,"$39,790",Jack Giambalvo Hyundai,CVT,All-Wheel Drive,Hybrid,4.9,803 reviews,"YORK, PA (52 mi.)","58,778 mi."
2021 Toyota Venza XLE,"$26,134",Sheehy Volkswagen of Hagerstown,CVT,All-Wheel Drive,Hybrid,0,2 reviews,"Hagerstown, MD (59 mi.)","82,761 mi."
2024 Toyota RAV4 Prime XSE,"$50,000",Volvo Cars Hagerstown,CVT,All-Wheel Drive,Hybrid,0,1 review,"Hagerstown, MD (60 mi.)","2,249 mi."
2021 Toyota Venza XLE,"$26,985",Nucar Chevrolet of New Castle,CVT,All-Wheel Drive,Hybrid,2.6,604 reviews,"New Castle, DE (66 mi.)","70,121 mi."
2021 Toyota Venza XLE,"$30,500",Sheehy Toyota of Stafford,CVT,All-Wheel Drive,Hybrid,4.1,"1,443 reviews","Stafford, VA (67 mi.)","31,204 mi."
2020 Ford Escape Titanium Hybrid,"$17,450",New Holland Auto Group,CVT,All-Wheel Drive,Hybrid,4.1,457 reviews,"New Holland, PA (67 mi.)","96,898 mi."
2021 Toyota Venza LE,"$30,089",Kia of Coatesville,CVT,All-Wheel Drive,Hybrid,4.2,476 reviews,"Coatesville, PA (71 mi.)","33,915 mi."
2022 Toyota RAV4 Prime XSE,"$43,633",Reedman Toll Honda of Downingtown,CVT,All-Wheel Drive,Hybrid,2.9,180 reviews,"Downingtown, PA (75 mi.)","8,296 mi."
2020 Toyota RAV4 Hybrid XSE,"$29,493",Team Toyota of Glen Mills,CVT,All-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","62,094 mi."
2024 Toyota Venza XLE,"$40,492",Team Toyota of Glen Mills,CVT,All-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","1,683 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2021 Toyota Venza LE,"$26,000",Heritage Toyota Catonsville,CVT,All-Wheel Drive,Hybrid,4.3,"1,798 reviews","Baltimore, MD (6 mi.)","51,589 mi."
2024 Toyota Prius Limited,"$39,000",Heritage Toyota Owings Mills,CVT,All-Wheel Drive,Hybrid,4.7,"1,346 reviews","Owings Mills, MD (13 mi.)","2,611 mi."
2020 Toyota Prius XLE,"$28,995",Jones Used Cars,CVT,All-Wheel Drive,Hybrid,3.2,223 reviews,"Bel Air, MD (25 mi.)","21,438 mi."
2022 Lexus RX 450h F SPORT Handling,"$47,999",Bob Bell Chevrolet,CVT,All-Wheel Drive,Hybrid,4,581 reviews,"Bel Air, MD (25 mi.)","42,355 mi."
2022 Toyota Venza LE,"$32,998",Jones Used Cars,CVT,All-Wheel Drive,Hybrid,3.2,223 reviews,"Bel Air, MD (25 mi.)","29,153 mi."
2021 Toyota Venza XLE,"$31,998",Jones Preowned Superstore,CVT,All-Wheel Drive,Hybrid,3.2,733 reviews,"Fallston, MD (25 mi.)","32,942 mi."
2021 Toyota RAV4 Prime SE,"$35,480",DARCARS Volvo Cars,CVT,All-Wheel Drive,Hybrid,4.5,360 reviews,"Rockville, MD (28 mi.)","30,466 mi."
2022 Lexus RX 450h Base,"$47,750",Ourisman Jeep,CVT,All-Wheel Drive,Hybrid,3.5,31 reviews,"Bethesda, MD (29 mi.)","25,121 mi."
2021 Honda CR-V Hybrid Touring,"$26,300",Bergey's Subaru of Hanover,CVT,All-Wheel Drive,Hybrid,0,1 review,"Hanover, PA (45 mi.)","75,514 mi."
2024 Toyota Venza XLE,"$40,700",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","1,334 mi."
2017 Lexus RX 450h Base,"$29,700",Pohanka Lexus,CVT,All-Wheel Drive,Hybrid,3.9,"1,912 reviews","Chantilly, VA (48 mi.)","76,599 mi."
2024 Toyota Corolla Cross Hybrid SE,"$32,324",Younger Toyota,CVT,All-Wheel Drive,Hybrid,4.6,"2,096 reviews","Hagerstown, MD (60 mi.)","9,779 mi."
2021 Toyota RAV4 Hybrid XLE,"$34,852",New Holland Auto Group,CVT,All-Wheel Drive,Hybrid,4.1,457 reviews,"New Holland, PA (67 mi.)","25,090 mi."
2021 Lexus UX 250h Base,"$29,998",Sheehy Toyota of Stafford,CVT,All-Wheel Drive,Hybrid,4.1,"1,443 reviews","Stafford, VA (67 mi.)","44,512 mi."
2021 Toyota RAV4 Hybrid Limited,"$34,317",Faulkner Toyota of Harrisburg,CVT,All-Wheel Drive,Hybrid,4.5,323 reviews,"Harrisburg, PA (71 mi.)","57,220 mi."
2023 Toyota RAV4 Hybrid XLE,"$32,581",Faulkner Toyota of Harrisburg,CVT,All-Wheel Drive,Hybrid,4.5,323 reviews,"Harrisburg, PA (71 mi.)","45,594 mi."
2023 Toyota RAV4 Hybrid SE,"$34,490",Del Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"6,647 reviews","Thorndale, PA (72 mi.)","45,713 mi."
2021 Toyota RAV4 Hybrid XLE,"$33,990",Del Toyota,CVT,All-Wheel Drive,Hybrid,4.7,"6,647 reviews","Thorndale, PA (72 mi.)","23,605 mi."
2021 Toyota RAV4 Hybrid XLE,"$31,991",Team Toyota of Glen Mills,CVT,All-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","27,423 mi."
2023 Toyota Highlander Hybrid LE,"$40,492",Team Toyota of Glen Mills,CVT,All-Wheel Drive,Hybrid,3.7,"1,305 reviews","Glen Mills, PA (76 mi.)","30,729 mi."
2021 Ford Bronco Outer Banks,"$41,212",Al Packer Ford,CVT,All-Wheel Drive,Hybrid,4.2,"2,172 reviews","Baltimore, MD (15 mi.)","25,430 mi."
2020 Toyota Highlander Hybrid XLE,"$34,500",Heritage Toyota Owings Mills,CVT,All-Wheel Drive,Hybrid,4.7,"1,346 reviews","Owings Mills, MD (13 mi.)","55,754 mi."
